"(Intercept)","useful","funny","cool","positive_word_count","negative_word_count","sentimentneutral","sentimentpositive","average_stars","stars.y"
-4.57762586230112,-0.0832349577492171,-0.0422358195305976,0.249817438648267,0.140150256012384,-0.110593638806302,0.236595793842215,0.410602572726153,0.66439191004612,0.506166754373395
-7.39718452986448,-0.233780840006129,-0.158013016660321,0.703595191119911,0.256634082032777,-0.296497713000063,0.328133559085454,0.701563383742609,1.23248617571537,0.749952433999489
-10.1913250999269,-0.333751425627617,-0.296402911200859,0.981908119421437,0.335301088901007,-0.530520455039332,0.422223735123061,1.22116660590603,1.67484793985117,1.12714615456146
-15.1394528034594,-0.330601923982123,-0.319275341183377,0.967384568999325,0.34235979557376,-0.706685114029904,0.254299939808354,1.27758286245842,2.42410659394127,1.8670458137012
